,St_01,St_02,St_03,St_04,St_05,St_06,St_07,St_08,St_09,St_10,St_11,St_12,St_13,St_14,St_15,St_16,St_17,St_18
1610.8,216.75,216.35,215.78,214.35,,212.82,213.59,,,215.29,,,,,,,,
1611.8,216.78,216.44,215.78,214.4,,212.9,213.74,,,215.34,,,,,,,,
1612.8,216.82,216.54,215.8,214.44,,212.98,213.9,,,215.38,,,,,,,,
1613.8,216.88,216.66,215.87,214.46,,213.07,214.04,,,215.41,,,,,,,,
1614.7,216.94,216.79,215.97,214.46,,213.17,214.16,,,215.43,,,,,,,,
1615.7,217.02,216.91,216.06,214.46,,213.25,214.29,,,215.44,,,,,,,,
1616.7,217.08,217.03,216.14,214.46,,213.32,214.43,,,215.46,,,,,,,,
1617.7,217.11,217.12,216.21,214.49,,213.37,214.57,,,215.49,,,,,,,,
1618.7,217.13,217.19,216.3,214.55,,213.4,214.7,,,215.55,,,,,,,,
1619.7,217.14,217.27,216.43,214.62,,213.43,214.82,,,215.64,,,,,,,,
1620.7,217.16,217.34,216.59,214.7,,213.48,214.92,,,215.75,,,,,,,,
1621.6,217.2,217.43,216.75,214.77,,213.54,215,,,215.9,,,,,,,,
1622.6,217.26,217.52,216.91,214.83,,213.62,215.08,,,216.09,,,,,,,,
1623.6,217.31,217.6,217.06,214.89,,213.68,215.17,,,216.31,,,,,,,,
1624.6,217.34,217.68,217.2,214.97,,213.74,215.27,,,216.55,,,,,,,,
1625.6,217.36,217.75,217.33,215.09,,213.79,215.37,,,216.81,,,,,,,,
1626.6,217.39,217.81,217.46,215.21,,213.82,215.47,,,217.08,,,,,,,,
1627.6,217.44,217.88,217.6,215.34,,213.86,215.56,,,217.36,,,,,,,,
1628.5,217.53,217.96,217.72,215.44,,213.93,215.65,,,217.65,,,,,,,,
1629.5,217.65,218.03,217.8,215.52,,214.01,215.74,,,217.92,,,,,,,,
1630.5,217.78,218.1,217.87,215.58,,214.11,215.82,,,218.18,,,,,,,,
1631.5,217.92,218.16,217.93,215.63,,214.21,215.9,,,218.43,,,,,,,,
1632.5,218.03,218.21,218.01,215.67,,214.29,215.98,,,218.65,,,,,,,,
1633.5,218.13,218.24,218.11,215.71,,214.35,216.04,,,218.86,,,,,,,,
1634.4,218.22,218.25,218.2,215.75,,214.42,216.1,,,219.05,,,,,,,,
1635.4,218.31,218.26,218.26,215.77,,214.49,216.15,,,219.23,,,,,,,,
1636.4,218.42,218.28,218.31,215.78,,214.58,216.19,,,219.4,,,,,,,,
1637.4,218.53,218.29,218.36,215.77,,214.66,216.22,,,219.55,,,,,,,,
1638.4,218.62,218.32,218.42,215.74,,214.73,216.27,,,219.67,,,,,,,,
1639.4,218.68,218.37,218.51,215.72,,214.78,216.32,,,219.78,,,,,,,,
1640.4,218.71,218.42,218.61,215.68,,214.82,216.4,,,219.88,,,,,,,,
1641.3,218.72,218.48,218.71,215.66,,214.85,216.49,,,219.98,,,,,,,,
1642.3,218.72,218.56,218.78,215.65,,214.89,216.57,,,220.07,,,,,,,,
1643.3,218.74,218.64,218.82,215.65,,214.92,216.66,,,220.15,,,,,,,,
1644.3,218.79,218.76,218.87,215.65,,214.95,216.74,,,220.21,,,,,,,,
1645.3,218.84,218.88,218.93,215.65,,214.95,216.83,,,220.25,,,,,,,,
1646.3,218.88,219.02,219.02,215.64,,214.94,216.93,,,220.26,,,,,,,,
1647.3,218.9,219.15,219.13,215.64,,214.92,217.03,,,220.26,,,,,,,,
1648.2,218.89,219.27,219.22,215.64,,214.88,217.14,,,220.25,,,,,,,,
1649.2,218.89,219.36,219.3,215.67,,214.83,217.23,,,220.24,,,,,,,,
1650.2,218.9,219.44,219.36,215.73,,214.78,217.3,,,220.21,,,,,,,,
1651.2,218.95,219.51,219.43,215.8,,214.7,217.36,,,220.17,,,,,,,,
1652.2,219.01,219.57,219.51,215.86,,214.6,217.4,,,220.12,,,,,,,,
1653.2,219.08,219.61,219.61,215.9,,214.49,217.44,,,,,,,,,,,
1654.1,219.13,219.65,219.71,215.94,,214.38,217.5,,,,,,,,,,,
1655.1,219.16,219.66,219.8,215.99,,214.26,217.55,,,,,,,,,,,
1656.1,219.2,219.67,219.87,216.06,,214.13,217.59,,,,,,,,,,,
1657.1,219.26,219.69,219.93,216.15,,214.01,217.61,,,,,,,,,,,
1658.1,219.35,219.73,219.98,216.25,,213.88,217.64,,,,,,,,,,,
1659.1,219.48,219.79,220.04,216.34,,213.78,217.67,,,,,,,,,,,
1660.1,219.61,219.87,220.11,216.42,,213.7,217.71,,,,,,,,,,,
1661,219.73,219.95,220.18,216.48,,213.63,217.76,,,,,,,,,,,
1662,219.84,220.04,220.23,216.54,,213.57,217.83,,,,,,,,,,,
1663,219.94,220.14,220.27,216.61,,213.52,217.9,,,,,,,,,,,
1664,220.04,220.24,220.3,216.7,,213.47,217.98,,,,,,,,,,,
1665,220.17,220.34,220.33,216.81,,213.42,218.05,,,,,,,,,,,
1666,220.3,220.46,220.36,216.92,,213.4,218.13,,,,,,,,,,,
1666.9,220.43,220.57,220.38,217.01,,213.39,218.23,,,,,,,,,,,
1667.9,220.53,220.67,220.4,217.08,,213.39,218.33,,,,,,,,,,,
1668.9,220.61,220.76,220.44,217.14,,213.38,218.44,,,,,,,,,,,
1669.9,220.66,220.83,220.47,217.22,,213.34,218.55,,,,,,,,,,,
1670.9,220.7,220.9,220.51,217.3,,213.28,218.65,,,,,,,,,,,
1671.9,220.75,220.97,220.56,217.4,,213.22,218.75,,,,,,,,,,,
1672.9,220.81,221.02,220.61,217.49,,213.15,218.85,,,,,,,,,,,
1673.8,220.87,221.07,220.66,217.58,,213.07,218.95,,,,,,,,,,,
1674.8,220.92,221.1,220.71,217.66,,212.97,219.03,,,,,,,,,,,
1675.8,220.96,221.12,220.76,217.72,,212.86,219.1,,,,,,,,,,,
1676.8,221.01,221.13,220.83,217.77,,212.74,219.14,,,,,,,,,,,
1677.8,221.07,221.12,220.9,217.82,,212.62,219.16,,,,,,,,,,,
1678.8,221.13,221.11,220.97,217.89,,212.51,219.18,,,,,,,,,,,
1679.7,221.22,221.08,221.03,217.95,,212.43,219.2,,,,,,,,,,,
1680.7,221.31,221.03,221.09,218,,212.41,219.23,,,,,,,,,,,
1681.7,221.4,220.97,221.13,218.03,,212.42,219.25,,,,,,,,,,,
1682.7,221.5,220.91,221.15,218.04,,212.46,219.26,,,,,,,,,,,
1683.7,221.59,220.85,221.17,218.05,,212.53,219.25,,,,,,,,,,,
1684.7,221.68,220.81,221.2,218.06,,212.65,219.24,,,,,,,,,,,
1685.7,221.77,220.79,221.24,218.07,,212.79,219.24,,,,,,,,,,,
1686.6,221.86,220.77,221.27,218.09,,212.94,219.28,,,,,,,,,,,
1687.6,221.94,220.78,221.29,218.11,,213.08,219.36,,,,,,,,,,,
1688.6,222,220.8,221.32,218.12,,213.18,219.47,,,,,,,,,,,
1689.6,222.07,220.84,221.35,218.11,,213.22,219.59,,,,,,,,,,,
1690.6,222.14,220.9,221.39,218.1,,213.2,219.69,,,,,,,,,,,
1691.6,222.2,220.99,221.41,218.1,,213.12,219.78,,,,,,,,,,,
1692.5,222.26,221.1,221.44,218.11,,212.98,219.86,,,,,,,,,,,
1693.5,222.31,221.23,221.48,218.13,,212.77,219.95,,,,,,,,,,,
1694.5,222.36,221.36,221.53,218.16,,212.52,220.06,,,,,,,,,,,
1695.5,222.39,221.49,221.59,218.18,,212.24,220.18,,,,,,,,,,,
1696.5,222.43,221.62,221.65,218.18,,,220.29,,,,,,,,,,,
1697.5,222.47,221.75,221.69,218.16,,,220.37,,,,,,,,,,,
1698.5,222.52,221.86,221.73,218.14,,,220.41,,,,,,,,,,,
1699.4,222.57,221.96,221.76,218.14,,,220.41,,,,,,,,,,,
1700.4,222.61,222.03,221.79,218.14,,,220.39,,,,,,,,,,,
1701.4,222.64,222.08,221.82,218.15,,,220.38,,,,,,,,,,,
1702.4,222.68,222.11,221.86,,,,220.39,,,,,,,,,,,
1703.4,222.71,222.12,221.92,,,,220.43,,,,,,,,,,,
1704.4,222.76,222.11,221.97,,,,220.47,,,,,,,,,,,
1705.3,222.82,222.07,222.01,,,,220.5,,,,,,,,,,,
1706.3,222.88,222.01,222.04,,,,220.53,,,,,,,,,,,
1707.3,222.94,221.92,222.08,,,,220.55,,,,,,,,,,,
1708.3,222.98,221.82,222.14,,,,220.58,,,,,,,,,,,
1709.3,223.01,221.72,222.23,,,,220.64,,,,,,,,,,,
1710.3,223.04,221.63,222.34,,,,220.73,,,,,,,,,,,
1711.3,223.07,221.55,222.46,,,,220.83,,,,,,,,,,,
1712.2,223.11,221.5,222.59,,,,220.92,,,,,,,,,,,
1713.2,223.14,221.46,222.71,,,,220.99,,,,,,,,,,,
1714.2,223.17,221.45,222.81,,,,221.03,,,,,,,,,,,
1715.2,223.19,221.47,222.92,,,,221.07,,,,,,,,,,,
1716.2,223.21,221.51,223.03,,,,221.1,,,,,,,,,,,
1717.2,223.22,221.57,223.15,,,,221.12,,,,,,,,,,,
1718.1,223.23,221.64,223.26,,,,221.13,,,,,,,,,,,
1719.1,223.25,221.72,223.35,,,,221.13,,,,,,,,,,,
1720.1,223.27,221.8,223.42,,,,221.12,,,,,,,,,,,
1721.1,223.31,221.89,223.46,,,,221.11,,,,,,,,,,,
1722.1,223.34,221.98,223.48,,,,221.1,,,,,,,,,,,
1723.1,223.38,222.05,223.48,,,,221.1,,,,,,,,,,,
1724.1,223.42,222.11,223.47,,,,221.1,,,,,,,,,,,
1725,223.45,222.14,223.48,,,,221.11,,,,,,,,,,,
1726,223.49,222.16,223.49,,,,221.12,,,,,,,,,,,
1727,223.52,222.16,223.52,,,,221.14,,,,,,,,,,,
1728,223.56,222.17,223.54,,,,221.18,,,,,,,,,,,
1729,223.61,222.19,223.54,,,,221.24,,,,,,,,,,,
1730,223.68,222.23,223.55,,,,221.31,,,,,,,,,,,
1730.9,223.74,222.28,223.56,,,,221.38,,,,,,,,,,,
1731.9,223.8,222.34,223.59,,,,221.45,,,,,,,,,,,
1732.9,223.85,222.39,223.64,,,,221.5,,,,,,,,,,,
1733.9,223.9,222.43,223.72,,,,221.55,,,,,,,,,,,
1734.9,223.94,222.48,223.81,,,,221.6,,,,,,,,,,,
1735.9,223.97,222.54,223.9,,,,221.67,,,,,,,,,,,
1736.9,224.01,222.6,223.96,,,,221.75,,,,,,,,,,,
1737.8,224.06,222.67,224.01,,,,221.82,,,,,,,,,,,
1738.8,224.1,222.72,224.06,,,,221.88,,,,,,,,,,,
1739.8,224.13,222.75,224.11,,,,221.92,,,,,,,,,,,
1740.8,224.15,222.77,224.18,,,,221.95,,,,,,,,,,,
1741.8,224.17,222.77,224.25,,,,221.98,,,,,,,,,,,
1742.8,224.2,222.77,224.32,,,,222.02,,,,,,,,,,,
1743.7,224.25,222.76,224.38,,,,222.08,,,,,,,,,,,
1744.7,224.3,222.76,224.41,,,,222.15,,,,,,,,,,,
1745.7,224.36,222.78,224.42,,,,222.22,,,,,,,,,,,
1746.7,224.42,222.82,224.43,,,,222.26,,,,,,,,,,,
1747.7,224.48,222.88,224.45,,,,222.28,,,,,,,,,,,
1748.7,224.54,222.97,224.5,,,,222.29,,,,,,,,,,,
1749.7,224.61,223.05,224.55,,,,222.29,,,,,,,,,,,
1750.6,224.67,223.15,224.6,,,,222.31,,,,,,,,,,,
1751.6,224.72,223.25,224.64,,,,222.34,,,,,,,,,,,
1752.6,224.76,223.36,224.67,,,,222.37,,,,,,,,,,,
1753.6,224.78,223.49,224.71,,,,222.39,,,,,,,,,,,
1754.6,224.79,223.65,224.75,,,,222.41,,,,,,,,,,,
1755.6,224.8,223.81,224.81,,,,222.41,,,,,,,,,,,
1756.5,224.82,223.97,224.87,,,,222.41,,,,,,,,,,,
1757.5,224.83,224.13,224.92,,,,222.42,,,,,,,,,,,
1758.5,224.82,224.28,224.97,,,,222.48,,,,,,,,,,,
1759.5,224.81,224.42,225,,,,222.55,,,,,,,,,,,
1760.5,224.78,224.57,225.02,,,,222.64,,,,,,,,,,,
1761.5,224.78,224.72,225.06,,,,222.73,,,,,,,,,,,
1762.4,224.79,224.87,225.1,,,,222.82,,,,,,,,,,,
1763.4,224.84,225.02,225.14,,,,222.9,,,,,,,,,,,
1764.4,224.89,225.16,225.17,,,,223,,,,,,,,,,,
1765.4,224.94,225.28,225.18,,,,223.12,,,,,,,,,,,
1766.4,224.99,225.37,225.2,,,,223.25,,,,,,,,,,,
1767.4,225.04,225.45,225.23,,,,223.38,,,,,,,,,,,
1768.4,225.11,225.51,225.28,,,,223.51,,,,,,,,,,,
1769.3,225.21,225.56,225.33,,,,223.62,,,,,,,,,,,
1770.3,225.32,225.6,225.37,,,,223.72,,,,,,,,,,,
1771.3,225.43,225.64,225.41,,,,223.82,,,,,,,,,,,
1772.3,225.53,225.69,225.43,,,,223.93,,,,,,,,,,,
1773.3,225.62,225.74,225.44,,,,224.05,,,,,,,,,,,
1774.3,225.7,225.8,225.46,,,,224.18,,,,,,,,,,,
1775.2,225.78,225.87,225.47,,,,224.3,,,,,,,,,,,
1776.2,225.86,225.96,225.47,,,,224.4,,,,,,,,,,,
1777.2,225.95,226.06,225.47,,,,224.47,,,,,,,,,,,
1778.2,226.03,226.17,225.44,,,,224.55,,,,,,,,,,,
1779.2,226.09,226.29,225.4,,,,224.62,,,,,,,,,,,
1780.2,226.13,226.42,225.37,,,,224.7,,,,,,,,,,,
1781.1,226.16,226.54,225.36,,,,224.78,,,,,,,,,,,
1782.1,226.21,226.64,225.36,,,,224.85,,,,,,,,,,,
1783.1,226.26,226.71,225.36,,,,224.9,,,,,,,,,,,
1784.1,226.32,226.74,225.34,,,,224.93,,,,,,,,,,,
1785.1,226.37,226.75,225.33,,,,224.94,,,,,,,,,,,
1786.1,226.42,226.74,225.34,,,,224.95,,,,,,,,,,,
1787.1,226.44,226.7,225.37,,,,224.97,,,,,,,,,,,
1788,226.46,226.64,225.42,,,,225,,,,,,,,,,,
1789,226.47,226.56,225.47,,,,225.05,,,,,,,,,,,
1790,226.5,226.47,225.51,,,,225.09,,,,,,,,,,,
1791,226.55,226.37,225.54,,,,225.13,,,,,,,,,,,
1792,226.6,226.27,225.56,,,,225.18,,,,,,,,,,,
1793,226.63,226.2,225.58,,,,225.24,,,,,,,,,,,
1793.9,226.65,226.18,225.63,,,,225.31,,,,,,,,,,,
1794.9,226.66,226.19,225.71,,,,225.39,,,,,,,,,,,
1795.9,226.68,226.22,225.79,,,,225.49,,,,,,,,,,,
1796.9,226.71,226.28,225.84,,,,225.58,,,,,,,,,,,
1797.9,226.75,226.36,225.87,,,,225.68,,,,,,,,,,,
1798.9,226.8,226.46,225.9,,,,225.77,,,,,,,,,,,
1799.8,226.87,226.57,225.94,,,,225.85,,,,,,,,,,,
1800.8,226.93,226.71,226,,,,225.93,,,,,,,,,,,
1801.8,226.98,226.87,226.08,,,,225.99,,,,,,,,,,,
1802.8,227.02,227.01,226.14,,,,226.02,,,,,,,,,,,
1803.8,227.08,227.13,226.19,,,,226.03,,,,,,,,,,,
1804.8,227.14,227.22,226.22,,,,226.03,,,,,,,,,,,
1805.8,227.2,227.26,226.23,,,,226.04,,,,,,,,,,,
1806.7,227.27,227.28,226.25,,,,226.04,,,,,,,,,,,
1807.7,227.33,227.28,226.28,,,,226.04,,,,,,,,,,,
1808.7,227.39,227.26,226.34,,,,226.02,,,,,,,,,,,
1809.7,227.44,227.23,226.39,,,,225.99,,,,,,,,,,,
1810.7,227.49,227.18,226.45,,,,225.97,,,,,,,,,,,
1811.7,227.53,227.11,226.49,,,,225.95,,,,,,,,,,,
1812.6,227.58,227.02,226.53,,,,225.96,,,,,,,,,,,
1813.6,227.62,226.93,226.59,,,,226.01,,,,,,,,,,,
1814.6,227.67,226.85,226.66,,,,226.06,,,,,,,,,,,
1815.6,227.72,226.82,226.74,,,,226.12,,,,,,,,,,,
1816.6,227.77,226.82,226.81,,,,226.16,,,,,,,,,,,
1817.6,227.83,226.84,226.87,,,,226.19,,,,,,,,,,,
1818.5,227.9,226.88,226.91,,,,226.22,,,,,,,,,,,
1819.5,227.96,226.92,226.95,,,,226.26,,,,,,,,,,,
1820.5,228.01,226.96,226.99,,,,226.31,,,,,,,,,,,
1821.5,228.06,227.01,227.02,,,,226.36,,,,,,,,,,,
1822.5,228.1,227.07,227.04,,,,226.42,,,,,,,,,,,
1823.5,228.15,227.16,227.05,,,,226.46,,,,,,,,,,,
1824.5,228.21,227.26,227.03,,,,226.48,,,,,,,,,,,
1825.4,228.26,227.36,227,,,,226.49,,,,,,,,,,,
1826.4,228.32,227.45,226.97,,,,226.5,,,,,,,,,,,
1827.4,228.36,227.51,226.96,,,,226.54,,,,,,,,,,,
1828.4,228.39,227.55,226.97,,,,226.59,,,,,,,,,,,
1829.4,228.41,227.58,226.98,,,,226.66,,,,,,,,,,,
1830.4,228.44,227.63,226.98,,,,226.72,,,,,,,,,,,
1831.3,228.47,227.69,226.97,,,,226.77,,,,,,,,,,,
1832.3,228.5,227.76,226.96,,,,226.8,,,,,,,,,,,
1833.3,228.54,227.83,226.95,,,,226.82,,,,,,,,,,,
1834.3,228.57,227.89,226.97,,,,226.82,,,,,,,,,,,
1835.3,228.59,227.94,227.01,,,,226.83,,,,,,,,,,,
1836.3,228.61,227.98,227.07,,,,226.84,,,,,,,,,,,
1837.2,228.62,228.02,227.12,,,,226.86,,,,,,,,,,,
1838.2,228.64,228.07,227.15,,,,226.87,,,,,,,,,,,
1839.2,228.66,228.14,227.17,,,,226.85,,,,,,,,,,,
1840.2,228.7,228.23,227.19,,,,226.84,,,,,,,,,,,
1841.2,228.73,228.31,227.23,,,,226.84,,,,,,,,,,,
1842.2,228.77,228.39,227.28,,,,226.87,,,,,,,,,,,
1843.1,228.81,228.46,227.34,,,,226.94,,,,,,,,,,,
1844.1,228.86,228.52,227.4,,,,227.04,,,,,,,,,,,
1845.1,228.92,228.58,227.43,,,,227.15,,,,,,,,,,,
1846.1,228.97,228.64,227.44,,,,227.28,,,,,,,,,,,
1847.1,229.02,228.68,227.45,,,,227.4,,,,,,,,,,,
1848.1,229.07,228.7,227.47,,,,227.53,,,,,,,,,,,
1849.1,229.13,228.71,227.51,,,,227.67,,,,,,,,,,,
1850,229.18,228.7,227.56,,,,227.83,,,,,,,,,,,
1851,229.23,228.67,227.6,,,,228,,,,,,,,,,,
1852,229.28,228.61,227.64,,,,228.15,,,,,,,,,,,
1853,229.32,228.55,227.68,,,,228.28,,,,,,,,,,,
1854,229.35,228.49,227.72,,,,228.37,,,,,,,,,,,
1855,229.38,228.44,227.79,,,,228.46,,,,,,,,,,,
1855.9,229.41,228.42,227.87,,,,228.54,,,,,,,,,,,
1856.9,229.44,228.41,227.97,,,,228.63,,,,,,,,,,,
1857.9,229.47,228.42,228.06,,,,228.73,,,,,,,,,,,
1858.9,229.49,228.46,228.14,,,,228.82,,,,,,,,,,,
1859.9,229.51,228.51,228.2,,,,228.9,,,,,,,,,,,
1860.9,229.52,228.58,228.24,,,,228.94,,,,,,,,,,,
1861.8,229.53,228.67,228.29,,,,228.97,,,,,,,,,,,
1862.8,229.54,228.77,228.34,,,,228.99,,,,,,,,,,,
1863.8,229.55,228.88,228.37,,,,229.02,,,,,,,,,,,
1864.8,229.58,228.99,228.39,,,,229.08,,,,,,,,,,,
1865.8,229.61,229.07,228.38,,,,229.14,,,,,,,,,,,
1866.8,229.62,229.14,228.34,,,,229.2,,,,,,,,,,,
1867.7,229.64,229.2,228.28,,,,229.24,,,,,,,,,,,
1868.7,229.66,229.26,228.23,,,,229.25,,,,,,,,,,,
1869.7,229.68,229.32,228.18,,,,229.27,,,,,,,,,,,
1870.7,229.71,229.38,228.16,,,,229.28,,,,,,,,,,,
1871.7,229.75,229.45,228.14,,,,229.32,,,,,,,,,,,
1872.7,229.79,229.52,228.12,,,,229.36,,,,,,,,,,,
1873.6,229.84,229.59,228.09,,,,229.42,,,,,,,,,,,
1874.6,229.88,229.66,228.06,,,,229.48,,,,,,,,,,,
1875.6,229.92,229.72,228.06,,,,229.52,,,,,,,,,,,
1876.6,229.95,229.79,228.09,,,,229.54,,,,,,,,,,,
1877.6,230,229.86,228.15,,,,229.56,,,,,,,,,,,
1878.6,230.05,229.92,228.21,,,,229.59,,,,,,,,,,,
1879.6,230.11,229.97,228.27,,,,229.63,,,,,,,,,,,
1880.5,230.17,230,228.33,,,,229.69,,,,,,,,,,,
1881.5,230.24,230.02,228.38,,,,229.75,,,,,,,,,,,
1882.5,230.31,230.02,228.43,,,,229.83,,,,,,,,,,,
1883.5,230.36,230,228.49,,,,229.9,,,,,,,,,,,
1884.5,230.42,229.98,228.55,,,,229.97,,,,,,,,,,,
1885.5,230.47,229.96,228.6,,,,230.03,,,,,,,,,,,
1886.4,230.53,229.96,228.63,,,,230.1,,,,,,,,,,,
1887.4,230.58,229.96,228.64,,,,230.16,,,,,,,,,,,
1888.4,230.64,229.99,228.65,,,,230.22,,,,,,,,,,,
1889.4,230.69,230.03,228.66,,,,230.26,,,,,,,,,,,
1890.4,230.75,230.07,228.67,,,,230.29,,,,,,,,,,,
1891.4,230.81,230.11,228.68,,,,230.32,,,,,,,,,,,
1892.3,230.86,230.14,228.68,,,,230.33,,,,,,,,,,,
1893.3,230.9,230.19,228.69,,,,230.34,,,,,,,,,,,
1894.3,230.94,230.24,228.7,,,,230.33,,,,,,,,,,,
1895.3,230.97,230.29,228.73,,,,230.32,,,,,,,,,,,
1896.3,231.02,230.34,228.77,,,,230.3,,,,,,,,,,,
1897.3,231.06,230.37,228.83,,,,230.28,,,,,,,,,,,
1898.2,231.09,230.38,228.88,,,,230.25,,,,,,,,,,,
1899.2,231.12,230.36,228.92,,,,230.22,,,,,,,,,,,
1900.2,231.12,230.33,228.96,,,,230.21,,,,,,,,,,,
1901.2,231.12,230.28,229.01,,,,230.2,,,,,,,,,,,
1902.2,231.12,230.25,229.07,,,,230.19,,,,,,,,,,,
1903.2,231.13,230.23,229.13,,,,230.17,,,,,,,,,,,
1904.1,231.14,230.21,229.19,,,,230.13,,,,,,,,,,,
1905.1,231.16,230.21,229.25,,,,230.08,,,,,,,,,,,
1906.1,231.18,230.2,229.29,,,,230.02,,,,,,,,,,,
1907.1,231.19,230.18,229.33,,,,229.98,,,,,,,,,,,
1908.1,231.19,230.18,229.37,,,,229.96,,,,,,,,,,,
1909.1,231.21,230.19,229.42,,,,229.94,,,,,,,,,,,
1910,231.24,230.22,229.48,,,,229.93,,,,,,,,,,,
1911,231.28,230.29,229.55,,,,229.92,,,,,,,,,,,
1912,231.32,230.37,229.62,,,,229.91,,,,,,,,,,,
1913,231.35,230.46,229.69,,,,229.89,,,,,,,,,,,
1914,231.36,230.55,229.75,,,,229.87,,,,,,,,,,,
1915,231.35,230.64,229.82,,,,229.87,,,,,,,,,,,
1915.9,231.35,230.74,229.89,,,,229.89,,,,,,,,,,,
1916.9,231.36,230.86,229.96,,,,229.92,,,,,,,,,,,
1917.9,231.38,230.99,230.03,,,,229.95,,,,,,,,,,,
1918.9,231.41,231.14,230.08,,,,,,,,,,,,,,,
1919.9,231.44,231.29,230.11,,,,,,,,,,,,,,,
1920.9,231.46,231.42,230.13,,,,,,,,,,,,,,,
1921.8,231.47,231.53,230.13,,,,,,,,,,,,,,,
1922.8,231.47,231.62,230.13,,,,,,,,,,,,,,,
1923.8,231.49,231.69,230.11,,,,,,,,,,,,,,,
1924.8,231.53,231.76,230.09,,,,,,,,,,,,,,,
1925.8,231.59,231.82,230.05,,,,,,,,,,,,,,,
1926.8,231.64,231.86,229.99,,,,,,,,,,,,,,,
1927.8,231.67,231.88,229.93,,,,,,,,,,,,,,,
1928.7,231.69,231.89,229.88,,,,,,,,,,,,,,,
1929.7,231.69,231.88,229.84,,,,,,,,,,,,,,,
1930.7,231.68,231.87,229.82,,,,,,,,,,,,,,,
1931.7,231.68,231.87,229.79,,,,,,,,,,,,,,,
1932.7,231.69,231.89,229.75,,,,,,,,,,,,,,,
1933.7,231.71,231.91,229.71,,,,,,,,,,,,,,,
1934.6,231.72,231.94,229.68,,,,,,,,,,,,,,,
1935.6,231.7,231.96,229.67,,,,,,,,,,,,,,,
1936.6,231.68,231.98,229.67,,,,,,,,,,,,,,,
1937.6,231.64,232,229.67,,,,,,,,,,,,,,,
1938.6,231.61,232.02,229.66,,,,,,,,,,,,,,,
1939.6,231.6,232.04,229.66,,,,,,,,,,,,,,,
1940.5,231.61,232.07,229.66,,,,,,,,,,,,,,,
1941.5,231.64,232.09,229.67,,,,,,,,,,,,,,,
1942.5,231.65,232.1,229.68,,,,,,,,,,,,,,,
1943.5,231.66,232.09,229.7,,,,,,,,,,,,,,,
1944.5,231.65,232.08,229.73,,,,,,,,,,,,,,,
1945.5,231.66,232.06,229.74,,,,,,,,,,,,,,,
1946.4,231.69,232.04,229.76,,,,,,,,,,,,,,,
1947.4,231.75,232.04,229.78,,,,,,,,,,,,,,,
1948.4,231.82,232.04,229.81,,,,,,,,,,,,,,,
1949.4,231.89,232.05,229.84,,,,,,,,,,,,,,,
1950.4,231.96,232.05,229.88,,,,,,,,,,,,,,,
1951.4,232,232.05,229.91,,,,,,,,,,,,,,,
1952.3,232.03,232.05,229.94,,,,,,,,,,,,,,,
1953.3,232.07,232.05,229.98,,,,,,,,,,,,,,,
1954.3,232.1,232.08,230.03,,,,,,,,,,,,,,,
1955.3,232.14,232.12,230.11,,,,,,,,,,,,,,,
1956.3,232.18,232.18,230.19,,,,,,,,,,,,,,,
1957.3,232.21,232.25,230.27,,,,,,,,,,,,,,,
1958.2,232.24,232.33,230.35,,,,,,,,,,,,,,,
1959.2,232.25,232.41,230.43,,,,,,,,,,,,,,,
1960.2,232.24,232.51,230.51,,,,,,,,,,,,,,,
1961.2,232.22,232.62,230.61,,,,,,,,,,,,,,,
1962.2,232.22,232.75,230.71,,,,,,,,,,,,,,,
1963.2,232.22,232.87,230.82,,,,,,,,,,,,,,,
1964.1,232.25,232.99,230.92,,,,,,,,,,,,,,,
1965.1,232.28,233.1,231.01,,,,,,,,,,,,,,,
1966.1,232.3,233.2,231.09,,,,,,,,,,,,,,,
1967.1,232.32,233.28,231.16,,,,,,,,,,,,,,,
1968.1,232.31,233.35,231.23,,,,,,,,,,,,,,,
1969.1,232.29,233.38,231.3,,,,,,,,,,,,,,,
1970,232.28,233.4,231.37,,,,,,,,,,,,,,,
1971,232.3,233.41,231.42,,,,,,,,,,,,,,,
1972,232.33,233.41,231.45,,,,,,,,,,,,,,,
1973,232.36,233.4,231.47,,,,,,,,,,,,,,,
1974,232.38,233.38,231.48,,,,,,,,,,,,,,,
1975,232.39,233.37,231.48,,,,,,,,,,,,,,,
1975.9,232.39,233.35,231.48,,,,,,,,,,,,,,,
1976.9,232.4,233.34,231.47,,,,,,,,,,,,,,,
1977.9,232.43,233.34,231.47,,,,,,,,,,,,,,,
1978.9,232.49,233.38,231.47,,,,,,,,,,,,,,,
1979.9,232.55,233.43,231.45,,,,,,,,,,,,,,,
1980.9,232.61,233.5,231.43,,,,,,,,,,,,,,,
1981.8,232.64,233.57,231.41,,,,,,,,,,,,,,,
1982.8,232.68,233.63,231.42,,,,,,,,,,,,,,,
1983.8,232.71,233.68,231.45,,,,,,,,,,,,,,,
1984.8,232.76,233.74,231.48,,,,,,,,,,,,,,,
1985.8,232.81,233.78,231.5,,,,,,,,,,,,,,,
1986.8,232.86,233.81,231.51,,,,,,,,,,,,,,,
1987.7,232.91,233.83,231.52,,,,,,,,,,,,,,,
1988.7,232.94,233.83,231.53,,,,,,,,,,,,,,,
1989.7,232.97,233.79,231.55,,,,,,,,,,,,,,,
1990.7,232.99,233.73,231.59,,,,,,,,,,,,,,,
1991.7,233.02,233.66,231.63,,,,,,,,,,,,,,,
